,REPOSITORY ID,REPOSITORY LINK,SAMPLE NUMBER,STUDY TITLE,STUDY LINK,ASSAY TYPE,TECHNOLOGY,COUNTRY,DISEASE,DOID,STUDY DESIGN,BODY SITE,PLATFORM,PARTICIPANT FEATURES,AVERAGE SPOTLENGTH,RUN ID,Sample ID,Sample Name,COLLECTION DATE,LIBRARY LAYOUT,LAT LON,SAMPLE TYPE,ETHNICITY,ELO,URBANZATION,REGION,CITYVILLAGE,TARGET AMPLICON,DIET
0,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,483.0,ERR975002,ERS795680,SAMEA3488531 ERS795680,11/11/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
89,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,496.0,ERR975091,ERS795728,SAMEA3488579 ERS795728,11/2/2009,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
90,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,496.0,ERR975092,ERS795729,SAMEA3488580 ERS795729,6/5/2009,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
91,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,496.0,ERR975093,ERS795730,SAMEA3488581 ERS795730,29/07/2009,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
92,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,512.0,ERR975094,ERS795731,SAMEA3488582 ERS795731,13/01/2010,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
93,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,601.0,ERR975095,ERS795732,SAMEA3488583 ERS795732,2/9/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
94,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,597.0,ERR975096,ERS795733,SAMEA3488584 ERS795733,30/09/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
95,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,589.0,ERR975097,ERS795734,SAMEA3488585 ERS795734,14/10/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
96,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,1035.0,ERR975098,ERS795734,SAMEA3488585 ERS795734,14/10/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
97,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,609.0,ERR975099,ERS795735,SAMEA3488586 ERS795735,28/10/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
98,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,614.0,ERR975100,ERS795736,SAMEA3488587 ERS795736,25/11/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
99,PRJEB9818,PRJEB9818,403.0,GUT DNA VIROMES OF MALAWIAN TWINS DISCORDANT FOR SEVERE ACUTE MALNUTRITION,26351661.0,WGS,ROCHE,MALAWI,ENVIRONMENTAL ENTERIC DYSFUNCTION,14667.0,CASE-CONTROL,GUT,454 GS-FLXTITANIUM,CHILDREN FROM 0 TO 3 YEARS OLD SUFFERING FROM SEVERE ACUTE MALNUTRITION,540.0,ERR975101,ERS795736,SAMEA3488587 ERS795736,25/11/2008,SINGLE,"-15.786260, 35.009529*",STOOL,,,RURAL,,,V4,
