REPOSITORY ID,REPOSITORY LINK,SAMPLE NUMBER,STUDY TITLE,STUDY LINK,ASSAY TYPE,TECHNOLOGY,COUNTRY,DISEASE,DOID,STUDY DESIGN,BODY SITE,PLATFORM,PARTICIPANT FEATURES,AVERAGE SPOTLENGTH,RUN ID,Sample ID,Sample Name,COLLECTION DATE,LIBRARY LAYOUT,LAT LON,SAMPLE TYPE,ETHNICITY,ELO,URBANZATION,REGION,CITYVILLAGE,TARGET AMPLICON,DIET
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,251.0,SRR927265,SRS455757,Human_DRC-12,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,231.0,SRR927266,SRS455758,Human_DRC-13,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,255.0,SRR927267,SRS455759,Human_DRC-20,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,253.0,SRR927268,SRS455760,Human_DRC-21,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,254.0,SRR927269,SRS455761,Human_DRC-28,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,251.0,SRR927270,SRS455762,Human_DRC-29,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,251.0,SRR927271,SRS455763,Human_DRC-36,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,243.0,SRR927272,SRS455764,Human_DRC-37,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,261.0,SRR927273,SRS455765,Human_DRC-44,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
PRJNA173810,PRJNA173810,33.0,The saliva microbiome of pan and homo,24025115,Amplicon,Roche,Democratic Republic of the Congo,Healthy,,Cross-sectional,Oral,454 GS-FLX,partcipants aged from 20 to 40 years old,252.0,SRR927274,SRS455766,Human_DRC-45,8/7/2013,Single,"-4.441931, 15.266293* ",Saliva,,,,,,v1-v2,
